state,station,fiscal_year,note,value,station_name,group,subgroup
Kansas,"Newton, Kansas",2024,,13110.0,Newton,Kansas,Newton
Kansas,"Lawrence, Kansas",2024,,7338.0,Lawrence,Kansas,Lawrence
Kansas,"Hutchinson, Kansas",2024,,4011.0,Hutchinson,Kansas,Hutchinson
Kansas,"Garden City, Kansas",2024,,6746.0,Garden City,Kansas,Garden City
Kansas,"Dodge City, Kansas",2024,,4511.0,Dodge City,Kansas,Dodge City
Kentucky,"South Shore-South Portsmouth, Kentucky",2024,,1374.0,South Shore-South Portsmouth,Kentucky,South Shore-South Portsmouth
Kentucky,"Maysville, Kentucky",2024,,2452.0,Maysville,Kentucky,Maysville
Kentucky,"Fulton, Kentucky",2024,,5250.0,Fulton,Kentucky,Fulton
Kentucky,"Ashland, Kentucky",2024,,1770.0,Ashland,Kentucky,Ashland
Louisiana,"Slidell, Louisiana",2024,,5439.0,Slidell,Louisiana,Slidell
Louisiana,"Schriever, Louisiana",2024,,1040.0,Schriever,Louisiana,Schriever
Louisiana,"New Orleans, Louisiana",2024,,170051.0,New Orleans,Louisiana,New Orleans
Louisiana,"New Iberia, Louisiana",2024,,1122.0,New Iberia,Louisiana,New Iberia
Louisiana,"Lake Charles, Louisiana",2024,,2940.0,Lake Charles,Louisiana,Lake Charles
Louisiana,"Lafayette, Louisiana",2024,,4493.0,Lafayette,Louisiana,Lafayette
Louisiana,"Hammond, Louisiana",2024,,9992.0,Hammond,Louisiana,Hammond
Maine,"Wells, Maine",2024,,58719.0,Wells,Maine,Wells
Maine,"Saco-Biddeford, Maine",2024,,60119.0,Saco-Biddeford,Maine,Saco-Biddeford
Maine,"Portland, Maine",2024,,178856.0,Portland,Maine,Portland
Maine,"Old Orchard Beach, Maine",2024,,20077.0,Old Orchard Beach,Maine,Old Orchard Beach
Maine,"Freeport, Maine",2024,,37897.0,Freeport,Maine,Freeport
Maine,"Brunswick, Maine",2024,,92463.0,Brunswick,Maine,Brunswick
Maryland,"Rockville, Maryland",2024,,4942.0,Rockville,Maryland,Rockville
Maryland,"New Carrollton, Maryland",2024,,242365.0,New Carrollton,Maryland,New Carrollton
Maryland,"Cumberland, Maryland",2024,,9327.0,Cumberland,Maryland,Cumberland
Maryland,"BWI Thurgood Marshall Airport, Maryland",2024,,859447.0,BWI Thurgood Marshall Airport,Maryland,BWI Thurgood Marshall Airport
Maryland,"Baltimore, Maryland",2024,,1301274.0,Baltimore,Maryland,Baltimore
Maryland,"Aberdeen, Maryland",2024,,50022.0,Aberdeen,Maryland,Aberdeen
Massachusetts,"Worcester, Massachusetts",2024,,6714.0,Worcester,Massachusetts,Worcester
Massachusetts,"Woburn, Massachusetts",2024,,20366.0,Woburn,Massachusetts,Woburn
Massachusetts,"Springfield, Massachusetts",2024,,191156.0,Springfield,Massachusetts,Springfield
Massachusetts,"Route 128 (Boston), Massachusetts",2024,,514672.0,Route 128 (Boston),Massachusetts,Route 128 (Boston)
Massachusetts,"Pittsfield, Massachusetts",2024,,13464.0,Pittsfield,Massachusetts,Pittsfield
Massachusetts,"Northampton, Massachusetts",2024,,40513.0,Northampton,Massachusetts,Northampton
Massachusetts,"Holyoke, Massachusetts",2024,,3001.0,Holyoke,Massachusetts,Holyoke
Massachusetts,"Haverhill, Massachusetts",2024,,34101.0,Haverhill,Massachusetts,Haverhill
Massachusetts,"Greenfield, Massachusetts",2024,,12855.0,Greenfield,Massachusetts,Greenfield
Massachusetts,"Framingham, Massachusetts",2024,,2494.0,Framingham,Massachusetts,Framingham
Massachusetts,"Boston-South Station, Massachusetts",2024,,1795454.0,Boston-South Station,Massachusetts,Boston-South Station
Massachusetts,"Boston-North Station, Massachusetts",2024,,484668.0,Boston-North Station,Massachusetts,Boston-North Station
Massachusetts,"Boston-Back Bay, Massachusetts",2024,,916579.0,Boston-Back Bay,Massachusetts,Boston-Back Bay
Michigan,"Troy, Michigan",2024,,34753.0,Troy,Michigan,Troy
Michigan,"St. Joseph/Benton Harbor, Michigan",2024,,14814.0,St. Joseph/Benton Harbor,Michigan,St. Joseph/Benton Harbor
Michigan,"Royal Oak, Michigan",2024,,23879.0,Royal Oak,Michigan,Royal Oak
Michigan,"Port Huron, Michigan",2024,,14767.0,Port Huron,Michigan,Port Huron
Michigan,"Pontiac, Michigan",2024,,13565.0,Pontiac,Michigan,Pontiac
Michigan,"Niles, Michigan",2024,,17900.0,Niles,Michigan,Niles
Michigan,"New Buffalo, Michigan",2024,,29131.0,New Buffalo,Michigan,New Buffalo
Michigan,"Lapeer, Michigan",2024,,7908.0,Lapeer,Michigan,Lapeer
Michigan,"Kalamazoo, Michigan",2024,,88017.0,Kalamazoo,Michigan,Kalamazoo
Michigan,"Jackson, Michigan",2024,,17849.0,Jackson,Michigan,Jackson
Michigan,"Holland, Michigan",2024,,32129.0,Holland,Michigan,Holland
Michigan,"Grand Rapids, Michigan",2024,,44285.0,Grand Rapids,Michigan,Grand Rapids
Michigan,"Flint, Michigan",2024,,24854.0,Flint,Michigan,Flint
Michigan,"East Lansing, Michigan",2024,,72169.0,East Lansing,Michigan,East Lansing
Michigan,"Durand, Michigan",2024,,11391.0,Durand,Michigan,Durand
Michigan,"Dowagiac, Michigan",2024,,5031.0,Dowagiac,Michigan,Dowagiac
Michigan,"Detroit, Michigan",2024,,68844.0,Detroit,Michigan,Detroit
Michigan,"Dearborn, Michigan",2024,,62013.0,Dearborn,Michigan,Dearborn
Michigan,"Battle Creek, Michigan",2024,,29221.0,Battle Creek,Michigan,Battle Creek
Michigan,"Bangor, Michigan",2024,,3770.0,Bangor,Michigan,Bangor
Michigan,"Ann Arbor, Michigan",2024,,147054.0,Ann Arbor,Michigan,Ann Arbor
Michigan,"Albion, Michigan",2024,,2547.0,Albion,Michigan,Albion
Minnesota,"Winona, Minnesota",2024,,17154.0,Winona,Minnesota,Winona
Minnesota,"Staples, Minnesota",2024,,7977.0,Staples,Minnesota,Staples
Minnesota,"St. Paul-Minneapolis, Minnesota",2024,,126421.0,St. Paul-Minneapolis,Minnesota,St. Paul-Minneapolis
Minnesota,"St. Cloud, Minnesota",2024,,9358.0,St. Cloud,Minnesota,St. Cloud
Minnesota,"Red Wing, Minnesota",2024,,11031.0,Red Wing,Minnesota,Red Wing
Minnesota,"Detroit Lakes, Minnesota",2024,,5580.0,Detroit Lakes,Minnesota,Detroit Lakes
Mississippi,"Yazoo City, Mississippi",2024,,4117.0,Yazoo City,Mississippi,Yazoo City
Mississippi,"Picayune, Mississippi",2024,,2506.0,Picayune,Mississippi,Picayune
Mississippi,"Meridian, Mississippi",2024,,8957.0,Meridian,Mississippi,Meridian
Mississippi,"McComb, Mississippi",2024,,4437.0,McComb,Mississippi,McComb
Mississippi,"Marks, Mississippi",2024,,4977.0,Marks,Mississippi,Marks
Mississippi,"Laurel, Mississippi",2024,,5135.0,Laurel,Mississippi,Laurel
Mississippi,"Jackson, Mississippi",2024,,41017.0,Jackson,Mississippi,Jackson
Mississippi,"Hazlehurst, Mississippi",2024,,1800.0,Hazlehurst,Mississippi,Hazlehurst
Mississippi,"Hattiesburg, Mississippi",2024,,10087.0,Hattiesburg,Mississippi,Hattiesburg
Mississippi,"Greenwood, Mississippi",2024,,14969.0,Greenwood,Mississippi,Greenwood
Mississippi,"Brookhaven, Mississippi",2024,,4010.0,Brookhaven,Mississippi,Brookhaven
Missouri,"Washington, Missouri",2024,,16230.0,Washington,Missouri,Washington
Missouri,"Warrensburg, Missouri",2024,,11304.0,Warrensburg,Missouri,Warrensburg
Missouri,"St. Louis, Missouri",2024,,368097.0,St. Louis,Missouri,St. Louis
Missouri,"Sedalia, Missouri",2024,,10348.0,Sedalia,Missouri,Sedalia
Missouri,"Poplar Bluff, Missouri",2024,,4876.0,Poplar Bluff,Missouri,Poplar Bluff
Missouri,"Lee’s Summit, Missouri",2024,,28595.0,Lee’s Summit,Missouri,Lee’s Summit
Missouri,"La Plata, Missouri",2024,,9019.0,La Plata,Missouri,La Plata
Missouri,"Kirkwood, Missouri",2024,,56828.0,Kirkwood,Missouri,Kirkwood
Missouri,"Kansas City, Missouri",2024,,145212.0,Kansas City,Missouri,Kansas City
Missouri,"Jefferson City, Missouri",2024,,39752.0,Jefferson City,Missouri,Jefferson City
Missouri,"Independence, Missouri",2024,,6484.0,Independence,Missouri,Independence
Missouri,"Hermann, Missouri",2024,,27495.0,Hermann,Missouri,Hermann
Missouri,"Arcadia, Missouri",2024,,1233.0,Arcadia,Missouri,Arcadia
Montana,"Wolf Point, Montana",2024,,3811.0,Wolf Point,Montana,Wolf Point
Montana,"Whitefish, Montana",2024,,46400.0,Whitefish,Montana,Whitefish
Montana,"West Glacier, Montana",2024,,4788.0,West Glacier,Montana,West Glacier
Montana,"Shelby, Montana",2024,,7927.0,Shelby,Montana,Shelby
Montana,"Malta, Montana",2024,,5127.0,Malta,Montana,Malta
Montana,"Libby, Montana",2024,,4519.0,Libby,Montana,Libby
Montana,"Havre, Montana",2024,,8816.0,Havre,Montana,Havre
Montana,"Glasgow, Montana",2024,,3492.0,Glasgow,Montana,Glasgow
Montana,"Essex, Montana",2024,,411.0,Essex,Montana,Essex
Montana,"East Glacier (summer only), Montana",2024,,10601.0,East Glacier (summer only),Montana,East Glacier (summer only)
Montana,"Cut Bank, Montana",2024,,1534.0,Cut Bank,Montana,Cut Bank
Montana,"Browning (winter only), Montana",2024,,1061.0,Browning (winter only),Montana,Browning (winter only)
Nebraska,"Omaha, Nebraska",2024,,22893.0,Omaha,Nebraska,Omaha
Nebraska,"McCook, Nebraska",2024,,3584.0,McCook,Nebraska,McCook
Nebraska,"Lincoln, Nebraska",2024,,11607.0,Lincoln,Nebraska,Lincoln
Nebraska,"Holdrege, Nebraska",2024,,1710.0,Holdrege,Nebraska,Holdrege
Nebraska,"Hastings, Nebraska",2024,,4413.0,Hastings,Nebraska,Hastings
Nevada,"Winnemucca, Nevada",2024,,5418.0,Winnemucca,Nevada,Winnemucca
Nevada,"Reno, Nevada",2024,,61171.0,Reno,Nevada,Reno
Nevada,"Elko, Nevada",2024,,6998.0,Elko,Nevada,Elko
New Hampshire,"Exeter, New Hampshire",2024,,74929.0,Exeter,New Hampshire,Exeter
New Hampshire,"Durham-UNH, New Hampshire",2024,,56061.0,Durham-UNH,New Hampshire,Durham-UNH
New Hampshire,"Dover, New Hampshire",2024,,63050.0,Dover,New Hampshire,Dover
New Hampshire,"Claremont, New Hampshire",2024,,3122.0,Claremont,New Hampshire,Claremont
New Jersey,"Trenton, New Jersey",2024,,386528.0,Trenton,New Jersey,Trenton
New Jersey,"Princeton Junction, New Jersey",2024,,123612.0,Princeton Junction,New Jersey,Princeton Junction
New Jersey,"Newark, New Jersey",2024,,794461.0,Newark,New Jersey,Newark
New Jersey,"Newark Airport, New Jersey",2024,,182119.0,Newark Airport,New Jersey,Newark Airport
New Jersey,"New Brunswick, New Jersey",2024,,43997.0,New Brunswick,New Jersey,New Brunswick
New Jersey,"Metropark, New Jersey",2024,,339709.0,Metropark,New Jersey,Metropark
New Mexico,"Raton, New Mexico",2024,,7375.0,Raton,New Mexico,Raton
New Mexico,"Lordsburg, New Mexico",2024,,634.0,Lordsburg,New Mexico,Lordsburg
New Mexico,"Las Vegas, New Mexico",2024,,4150.0,Las Vegas,New Mexico,Las Vegas
New Mexico,"Lamy, New Mexico",2024,,7036.0,Lamy,New Mexico,Lamy
New Mexico,"Gallup, New Mexico",2024,,13286.0,Gallup,New Mexico,Gallup
New Mexico,"Deming, New Mexico",2024,,1397.0,Deming,New Mexico,Deming
New Mexico,"Albuquerque, New Mexico",2024,,54626.0,Albuquerque,New Mexico,Albuquerque
New York,"Yonkers, New York",2024,,48005.0,Yonkers,New York,Yonkers
New York,"Whitehall, New York",2024,,1008.0,Whitehall,New York,Whitehall
New York,"Westport, New York",2024,,2351.0,Westport,New York,Westport
New York,"Utica, New York",2024,,78717.0,Utica,New York,Utica
New York,"Syracuse, New York",2024,,160301.0,Syracuse,New York,Syracuse
New York,"Schenectady, New York",2024,,66905.0,Schenectady,New York,Schenectady
New York,"Saratoga Springs, New York",2024,,42398.0,Saratoga Springs,New York,Saratoga Springs
New York,"Rouses Point, New York",2024,,788.0,Rouses Point,New York,Rouses Point
New York,"Rome, New York",2024,,10741.0,Rome,New York,Rome
New York,"Rochester, New York",2024,,158640.0,Rochester,New York,Rochester
New York,"Rhinecliff, New York",2024,,228395.0,Rhinecliff,New York,Rhinecliff
