state,station,fiscal_year,note,value,station_name,group,subgroup
Connecticut,"Old Saybrook, Connecticut",2005,,28248.0,Old Saybrook,Connecticut,Old Saybrook
Connecticut,"New London, Connecticut",2005,,73731.0,New London,Connecticut,New London
Connecticut,"New Haven, Connecticut",2005,,327178.0,New Haven,Connecticut,New Haven
Connecticut,"Mystic, Connecticut",2005,,7380.0,Mystic,Connecticut,Mystic
Connecticut,"Meriden, Connecticut",2005,,13131.0,Meriden,Connecticut,Meriden
Connecticut,"Hartford, Connecticut",2005,,79467.0,Hartford,Connecticut,Hartford
Connecticut,"Bridgeport, Connecticut",2005,,27818.0,Bridgeport,Connecticut,Bridgeport
Connecticut,"Berlin, Connecticut",2005,,11699.0,Berlin,Connecticut,Berlin
Delaware,"Wilmington, Delaware",2005,,387328.0,Wilmington,Delaware,Wilmington
Delaware,"Newark, Delaware",2005,,2206.0,Newark,Delaware,Newark
Delaware,"Georgetown, Delaware",2005,,420.0,Georgetown,Delaware,Georgetown
District of Columbia,"Washington Union Station, District of Columbia",2005,,1880852.0,Washington Union Station,District of Columbia,Washington Union Station
Florida,"Winter Park, Florida",2005,,11738.0,Winter Park,Florida,Winter Park
Florida,"Winter Haven, Florida",2005,,11353.0,Winter Haven,Florida,Winter Haven
Florida,"Wildwood, Florida",2005,,98.0,Wildwood,Florida,Wildwood
Florida,"West Palm Beach, Florida",2005,,24345.0,West Palm Beach,Florida,West Palm Beach
Florida,"Waldo, Florida",2005,,159.0,Waldo,Florida,Waldo
Florida,"Tampa, Florida",2005,,26387.0,Tampa,Florida,Tampa
Florida,"Tallahassee, Florida",2005,,1216.0,Tallahassee,Florida,Tallahassee
Florida,"Sebring, Florida",2005,,7603.0,Sebring,Florida,Sebring
Florida,"Sanford (Auto Train Station), Florida",2005,,100772.0,Sanford (Auto Train Station),Florida,Sanford (Auto Train Station)
Florida,"Pensacola, Florida",2005,,1616.0,Pensacola,Florida,Pensacola
Florida,"Palatka, Florida",2005,,5439.0,Palatka,Florida,Palatka
Florida,"Orlando, Florida",2005,,70772.0,Orlando,Florida,Orlando
Florida,"Okeechobee, Florida",2005,,1506.0,Okeechobee,Florida,Okeechobee
Florida,"Ocala, Florida",2005,,344.0,Ocala,Florida,Ocala
Florida,"Miami, Florida",2005,,33708.0,Miami,Florida,Miami
Florida,"Madison, Florida",2005,,187.0,Madison,Florida,Madison
Florida,"Lakeland, Florida",2005,,6569.0,Lakeland,Florida,Lakeland
Florida,"Lake City, Florida",2005,,281.0,Lake City,Florida,Lake City
Florida,"Kissimmee, Florida",2005,,15659.0,Kissimmee,Florida,Kissimmee
Florida,"Jacksonville, Florida",2005,,32231.0,Jacksonville,Florida,Jacksonville
Florida,"Hollywood, Florida",2005,,14783.0,Hollywood,Florida,Hollywood
Florida,"Fort Lauderdale, Florida",2005,,20552.0,Fort Lauderdale,Florida,Fort Lauderdale
Florida,"Delray Beach, Florida",2005,,3753.0,Delray Beach,Florida,Delray Beach
Florida,"Deland, Florida",2005,,9782.0,Deland,Florida,Deland
Florida,"Deerfield Beach, Florida",2005,,11716.0,Deerfield Beach,Florida,Deerfield Beach
Florida,"Dade City, Florida",2005,,77.0,Dade City,Florida,Dade City
Florida,"Crestview, Florida",2005,,539.0,Crestview,Florida,Crestview
Florida,"Chipley, Florida",2005,,718.0,Chipley,Florida,Chipley
Georgia,"Toccoa, Georgia",2005,,1586.0,Toccoa,Georgia,Toccoa
Georgia,"Savannah, Georgia",2005,,19427.0,Savannah,Georgia,Savannah
Georgia,"Jesup, Georgia",2005,,2984.0,Jesup,Georgia,Jesup
Georgia,"Gainesville, Georgia",2005,,2238.0,Gainesville,Georgia,Gainesville
Georgia,"Atlanta, Georgia",2005,,44229.0,Atlanta,Georgia,Atlanta
Idaho,"Sandpoint, Idaho",2005,,2721.0,Sandpoint,Idaho,Sandpoint
Illinois,"Summit, Illinois",2005,,1660.0,Summit,Illinois,Summit
Illinois,"Springfield, Illinois",2005,,52929.0,Springfield,Illinois,Springfield
Illinois,"Rantoul, Illinois",2005,,412.0,Rantoul,Illinois,Rantoul
Illinois,"Quincy, Illinois",2005,,14942.0,Quincy,Illinois,Quincy
Illinois,"Princeton, Illinois",2005,,9493.0,Princeton,Illinois,Princeton
Illinois,"Pontiac, Illinois",2005,,3911.0,Pontiac,Illinois,Pontiac
Illinois,"Plano, Illinois",2005,,1062.0,Plano,Illinois,Plano
Illinois,"Naperville, Illinois",2005,,17641.0,Naperville,Illinois,Naperville
Illinois,"Mendota, Illinois",2005,,5820.0,Mendota,Illinois,Mendota
Illinois,"Mattoon, Illinois",2005,,7730.0,Mattoon,Illinois,Mattoon
Illinois,"Macomb, Illinois",2005,,19121.0,Macomb,Illinois,Macomb
Illinois,"Lincoln, Illinois",2005,,7421.0,Lincoln,Illinois,Lincoln
Illinois,"La Grange Road, Illinois",2005,,3391.0,La Grange Road,Illinois,La Grange Road
Illinois,"Kewanee, Illinois",2005,,3859.0,Kewanee,Illinois,Kewanee
Illinois,"Kankakee, Illinois",2005,,4002.0,Kankakee,Illinois,Kankakee
Illinois,"Joliet, Illinois",2005,,11824.0,Joliet,Illinois,Joliet
Illinois,"Homewood, Illinois",2005,,11013.0,Homewood,Illinois,Homewood
Illinois,"Glenview, Illinois",2005,,20617.0,Glenview,Illinois,Glenview
Illinois,"Gilman, Illinois",2005,,474.0,Gilman,Illinois,Gilman
Illinois,"Galesburg, Illinois",2005,,36489.0,Galesburg,Illinois,Galesburg
Illinois,"Effingham, Illinois",2005,,5179.0,Effingham,Illinois,Effingham
Illinois,"Dwight, Illinois",2005,,2263.0,Dwight,Illinois,Dwight
Illinois,"Du Quoin, Illinois",2005,,2103.0,Du Quoin,Illinois,Du Quoin
Illinois,"Chicago, Illinois",2005,,1226962.0,Chicago,Illinois,Chicago
Illinois,"Champaign-Urbana, Illinois",2005,,39863.0,Champaign-Urbana,Illinois,Champaign-Urbana
Illinois,"Centralia, Illinois",2005,,5926.0,Centralia,Illinois,Centralia
Illinois,"Carlinville, Illinois",2005,,2680.0,Carlinville,Illinois,Carlinville
Illinois,"Carbondale, Illinois",2005,,38905.0,Carbondale,Illinois,Carbondale
Illinois,"Bloomington/Normal, Illinois",2005,,47201.0,Bloomington/Normal,Illinois,Bloomington/Normal
Illinois,"Alton, Illinois",2005,,16683.0,Alton,Illinois,Alton
Indiana,"Waterloo, Indiana",2005,,9380.0,Waterloo,Indiana,Waterloo
Indiana,"South Bend, Indiana",2005,,9411.0,South Bend,Indiana,South Bend
Indiana,"Rensselaer, Indiana",2005,,565.0,Rensselaer,Indiana,Rensselaer
Indiana,"Nappanee, Indiana",2005,,616.0,Nappanee,Indiana,Nappanee
Indiana,"Michigan City, Indiana",2005,,1217.0,Michigan City,Indiana,Michigan City
Indiana,"Lafayette, Indiana",2005,,6236.0,Lafayette,Indiana,Lafayette
Indiana,"Indianapolis, Indiana",2005,,12208.0,Indianapolis,Indiana,Indianapolis
Indiana,"Hammond-Whiting, Indiana",2005,,4669.0,Hammond-Whiting,Indiana,Hammond-Whiting
Indiana,"Elkhart, Indiana",2005,,4197.0,Elkhart,Indiana,Elkhart
Indiana,"Dyer, Indiana",2005,,533.0,Dyer,Indiana,Dyer
Indiana,"Crawfordsville (Bus), Indiana",2005,,1598.0,Crawfordsville (Bus),Indiana,Crawfordsville (Bus)
Indiana,"Connersville, Indiana",2005,,222.0,Connersville,Indiana,Connersville
Iowa,"Ottumwa, Iowa",2005,,5404.0,Ottumwa,Iowa,Ottumwa
Iowa,"Osceola, Iowa",2005,,7904.0,Osceola,Iowa,Osceola
Iowa,"Mount Pleasant, Iowa",2005,,6423.0,Mount Pleasant,Iowa,Mount Pleasant
Iowa,"Fort Madison, Iowa",2005,,5005.0,Fort Madison,Iowa,Fort Madison
Iowa,"Creston, Iowa",2005,,2308.0,Creston,Iowa,Creston
Iowa,"Burlington, Iowa",2005,,3244.0,Burlington,Iowa,Burlington
Kansas,"Topeka, Kansas",2005,,3080.0,Topeka,Kansas,Topeka
Kansas,"Newton, Kansas",2005,,6549.0,Newton,Kansas,Newton
Kansas,"Lawrence, Kansas",2005,,1666.0,Lawrence,Kansas,Lawrence
Kansas,"Hutchinson, Kansas",2005,,1774.0,Hutchinson,Kansas,Hutchinson
Kansas,"Garden City, Kansas",2005,,2883.0,Garden City,Kansas,Garden City
Kansas,"Dodge City, Kansas",2005,,1792.0,Dodge City,Kansas,Dodge City
Kentucky,"South Shore-South Portsmouth, Kentucky",2005,,394.0,South Shore-South Portsmouth,Kentucky,South Shore-South Portsmouth
Kentucky,"Maysville, Kentucky",2005,,892.0,Maysville,Kentucky,Maysville
Kentucky,"Louisville, Kentucky",2005,,50.0,Louisville,Kentucky,Louisville
Kentucky,"Fulton, Kentucky",2005,,1115.0,Fulton,Kentucky,Fulton
Kentucky,"Ashland, Kentucky",2005,,1259.0,Ashland,Kentucky,Ashland
Louisiana,"Slidell, Louisiana",2005,,2345.0,Slidell,Louisiana,Slidell
Louisiana,"Schriever, Louisiana",2005,,187.0,Schriever,Louisiana,Schriever
Louisiana,"New Orleans, Louisiana",2005,,73520.0,New Orleans,Louisiana,New Orleans
Louisiana,"New Iberia, Louisiana",2005,,301.0,New Iberia,Louisiana,New Iberia
Louisiana,"Lake Charles, Louisiana",2005,,708.0,Lake Charles,Louisiana,Lake Charles
Louisiana,"Lafayette, Louisiana",2005,,935.0,Lafayette,Louisiana,Lafayette
Louisiana,"Hammond, Louisiana",2005,,4537.0,Hammond,Louisiana,Hammond
Maine,"Wells, Maine",2005,,14375.0,Wells,Maine,Wells
Maine,"Saco-Biddeford, Maine",2005,,10745.0,Saco-Biddeford,Maine,Saco-Biddeford
Maine,"Portland, Maine",2005,,58670.0,Portland,Maine,Portland
Maine,"Old Orchard Beach, Maine",2005,,3662.0,Old Orchard Beach,Maine,Old Orchard Beach
Maryland,"Rockville, Maryland",2005,,1175.0,Rockville,Maryland,Rockville
Maryland,"New Carrollton, Maryland",2005,,111824.0,New Carrollton,Maryland,New Carrollton
Maryland,"Cumberland, Maryland",2005,,3556.0,Cumberland,Maryland,Cumberland
Maryland,"BWI Thurgood Marshall Airport, Maryland",2005,,291606.0,BWI Thurgood Marshall Airport,Maryland,BWI Thurgood Marshall Airport
Maryland,"Baltimore, Maryland",2005,,485279.0,Baltimore,Maryland,Baltimore
Maryland,"Aberdeen, Maryland",2005,,23438.0,Aberdeen,Maryland,Aberdeen
Massachusetts,"Worcester, Massachusetts",2005,,3179.0,Worcester,Massachusetts,Worcester
Massachusetts,"Woburn, Massachusetts",2005,,4529.0,Woburn,Massachusetts,Woburn
Massachusetts,"Springfield, Massachusetts",2005,,54162.0,Springfield,Massachusetts,Springfield
Massachusetts,"Route 128 (Boston), Massachusetts",2005,,160640.0,Route 128 (Boston),Massachusetts,Route 128 (Boston)
Massachusetts,"Pittsfield, Massachusetts",2005,,1920.0,Pittsfield,Massachusetts,Pittsfield
Massachusetts,"Haverhill, Massachusetts",2005,,6886.0,Haverhill,Massachusetts,Haverhill
Massachusetts,"Framingham, Massachusetts",2005,,896.0,Framingham,Massachusetts,Framingham
Massachusetts,"Boston-North Station, Massachusetts",2005,,117358.0,Boston-North Station,Massachusetts,Boston-North Station
Massachusetts,"Boston-Back Bay, Massachusetts",2005,,632173.0,Boston-Back Bay,Massachusetts,Boston-Back Bay
Massachusetts,"Amherst, Massachusetts",2005,,4464.0,Amherst,Massachusetts,Amherst
Michigan,"St. Joseph/Benton Harbor, Michigan",2005,,3697.0,St. Joseph/Benton Harbor,Michigan,St. Joseph/Benton Harbor
Michigan,"Royal Oak, Michigan",2005,,10677.0,Royal Oak,Michigan,Royal Oak
Michigan,"Port Huron, Michigan",2005,,5088.0,Port Huron,Michigan,Port Huron
Michigan,"Pontiac, Michigan",2005,,7336.0,Pontiac,Michigan,Pontiac
Michigan,"Niles, Michigan",2005,,8366.0,Niles,Michigan,Niles
Michigan,"New Buffalo, Michigan",2005,,708.0,New Buffalo,Michigan,New Buffalo
Michigan,"Lapeer, Michigan",2005,,2815.0,Lapeer,Michigan,Lapeer
Michigan,"Kalamazoo, Michigan",2005,,44646.0,Kalamazoo,Michigan,Kalamazoo
Michigan,"Jackson, Michigan",2005,,12639.0,Jackson,Michigan,Jackson
Michigan,"Holland, Michigan",2005,,17421.0,Holland,Michigan,Holland
Michigan,"Greenfield Village, Michigan",2005,,322.0,Greenfield Village,Michigan,Greenfield Village
Michigan,"Grand Rapids, Michigan",2005,,25240.0,Grand Rapids,Michigan,Grand Rapids
Michigan,"Flint, Michigan",2005,,11222.0,Flint,Michigan,Flint
Michigan,"East Lansing, Michigan",2005,,20168.0,East Lansing,Michigan,East Lansing
Michigan,"Durand, Michigan",2005,,3402.0,Durand,Michigan,Durand
Michigan,"Dowagiac, Michigan",2005,,898.0,Dowagiac,Michigan,Dowagiac
Michigan,"Detroit, Michigan",2005,,28585.0,Detroit,Michigan,Detroit
Michigan,"Dearborn, Michigan",2005,,35163.0,Dearborn,Michigan,Dearborn
Michigan,"Birmingham, Michigan",2005,,9118.0,Birmingham,Michigan,Birmingham
Michigan,"Battle Creek, Michigan",2005,,23221.0,Battle Creek,Michigan,Battle Creek
Michigan,"Bangor, Michigan",2005,,1655.0,Bangor,Michigan,Bangor
Michigan,"Ann Arbor, Michigan",2005,,64904.0,Ann Arbor,Michigan,Ann Arbor
Michigan,"Albion, Michigan",2005,,888.0,Albion,Michigan,Albion
Minnesota,"Winona, Minnesota",2005,,10590.0,Winona,Minnesota,Winona
Minnesota,"Staples, Minnesota",2005,,2613.0,Staples,Minnesota,Staples
Minnesota,"St. Paul-Minneapolis, Minnesota",2005,,67507.0,St. Paul-Minneapolis,Minnesota,St. Paul-Minneapolis
Minnesota,"St. Cloud, Minnesota",2005,,5764.0,St. Cloud,Minnesota,St. Cloud
Minnesota,"Red Wing, Minnesota",2005,,4544.0,Red Wing,Minnesota,Red Wing
Minnesota,"Duluth, Minnesota",2005,,500.0,Duluth,Minnesota,Duluth
Minnesota,"Detroit Lakes, Minnesota",2005,,1707.0,Detroit Lakes,Minnesota,Detroit Lakes
Mississippi,"Yazoo City, Mississippi",2005,,1300.0,Yazoo City,Mississippi,Yazoo City
Mississippi,"Picayune, Mississippi",2005,,736.0,Picayune,Mississippi,Picayune
Mississippi,"Pascagoula, Mississippi",2005,,137.0,Pascagoula,Mississippi,Pascagoula
Mississippi,"Meridian, Mississippi",2005,,5981.0,Meridian,Mississippi,Meridian
Mississippi,"McComb, Mississippi",2005,,2316.0,McComb,Mississippi,McComb
Mississippi,"Laurel, Mississippi",2005,,1813.0,Laurel,Mississippi,Laurel
Mississippi,"Jackson, Mississippi",2005,,15947.0,Jackson,Mississippi,Jackson
Mississippi,"Hazlehurst, Mississippi",2005,,558.0,Hazlehurst,Mississippi,Hazlehurst
Mississippi,"Hattiesburg, Mississippi",2005,,5185.0,Hattiesburg,Mississippi,Hattiesburg
Mississippi,"Gulfport, Mississippi",2005,,387.0,Gulfport,Mississippi,Gulfport
Mississippi,"Greenwood, Mississippi",2005,,5095.0,Greenwood,Mississippi,Greenwood
Mississippi,"Brookhaven, Mississippi",2005,,1955.0,Brookhaven,Mississippi,Brookhaven
Mississippi,"Biloxi, Mississippi",2005,,310.0,Biloxi,Mississippi,Biloxi
Mississippi,"Bay St. Louis, Mississippi",2005,,101.0,Bay St. Louis,Mississippi,Bay St. Louis
Missouri,"Washington, Missouri",2005,,5096.0,Washington,Missouri,Washington
Missouri,"Warrensburg, Missouri",2005,,5026.0,Warrensburg,Missouri,Warrensburg
Missouri,"St. Louis, Missouri",2005,,88189.0,St. Louis,Missouri,St. Louis
Missouri,"Sedalia, Missouri",2005,,4904.0,Sedalia,Missouri,Sedalia
Missouri,"Poplar Bluff, Missouri",2005,,1466.0,Poplar Bluff,Missouri,Poplar Bluff
Missouri,"Lee’s Summit, Missouri",2005,,10122.0,Lee’s Summit,Missouri,Lee’s Summit
Missouri,"La Plata, Missouri",2005,,4109.0,La Plata,Missouri,La Plata
Missouri,"Kirkwood, Missouri",2005,,22056.0,Kirkwood,Missouri,Kirkwood
Missouri,"Kansas City, Missouri",2005,,58907.0,Kansas City,Missouri,Kansas City
Missouri,"Jefferson City, Missouri",2005,,20591.0,Jefferson City,Missouri,Jefferson City
Missouri,"Independence, Missouri",2005,,2660.0,Independence,Missouri,Independence
Missouri,"Hermann, Missouri",2005,,5073.0,Hermann,Missouri,Hermann
Montana,"Wolf Point, Montana",2005,,3893.0,Wolf Point,Montana,Wolf Point
Montana,"Whitefish, Montana",2005,,31038.0,Whitefish,Montana,Whitefish
Montana,"West Glacier, Montana",2005,,2416.0,West Glacier,Montana,West Glacier
Montana,"Shelby, Montana",2005,,7118.0,Shelby,Montana,Shelby
Montana,"Malta, Montana",2005,,1717.0,Malta,Montana,Malta
Montana,"Libby, Montana",2005,,2779.0,Libby,Montana,Libby
Montana,"Havre, Montana",2005,,7881.0,Havre,Montana,Havre
Montana,"Glasgow, Montana",2005,,3321.0,Glasgow,Montana,Glasgow
Montana,"Essex, Montana",2005,,1746.0,Essex,Montana,Essex
Montana,"East Glacier (summer only), Montana",2005,,5865.0,East Glacier (summer only),Montana,East Glacier (summer only)
Montana,"Cut Bank, Montana",2005,,1169.0,Cut Bank,Montana,Cut Bank
Montana,"Browning (winter only), Montana",2005,,1284.0,Browning (winter only),Montana,Browning (winter only)
Nebraska,"Omaha, Nebraska",2005,,12640.0,Omaha,Nebraska,Omaha
Nebraska,"McCook, Nebraska",2005,,1348.0,McCook,Nebraska,McCook
Nebraska,"Lincoln, Nebraska",2005,,5292.0,Lincoln,Nebraska,Lincoln
Nebraska,"Holdrege, Nebraska",2005,,925.0,Holdrege,Nebraska,Holdrege
Nebraska,"Hastings, Nebraska",2005,,1947.0,Hastings,Nebraska,Hastings
Nevada,"Winnemucca, Nevada",2005,,928.0,Winnemucca,Nevada,Winnemucca
Nevada,"Sparks, Nevada",2005,,10456.0,Sparks,Nevada,Sparks
Nevada,"Reno, Nevada",2005,,24148.0,Reno,Nevada,Reno
Nevada,"Elko, Nevada",2005,,2166.0,Elko,Nevada,Elko
New Hampshire,"Exeter, New Hampshire",2005,,26546.0,Exeter,New Hampshire,Exeter
New Hampshire,"Durham-UNH, New Hampshire",2005,,17621.0,Durham-UNH,New Hampshire,Durham-UNH
New Hampshire,"Dover, New Hampshire",2005,,14574.0,Dover,New Hampshire,Dover
New Hampshire,"Claremont, New Hampshire",2005,,716.0,Claremont,New Hampshire,Claremont
New Jersey,"Trenton, New Jersey",2005,,439730.0,Trenton,New Jersey,Trenton
New Jersey,"Princeton Junction, New Jersey",2005,,362846.0,Princeton Junction,New Jersey,Princeton Junction
New Jersey,"Newark, New Jersey",2005,,605527.0,Newark,New Jersey,Newark
New Jersey,"Newark Airport, New Jersey",2005,,37033.0,Newark Airport,New Jersey,Newark Airport
New Jersey,"New Brunswick, New Jersey",2005,,70325.0,New Brunswick,New Jersey,New Brunswick
New Jersey,"Metropark, New Jersey",2005,,180400.0,Metropark,New Jersey,Metropark
New Mexico,"Raton, New Mexico",2005,,9870.0,Raton,New Mexico,Raton
New Mexico,"Lordsburg, New Mexico",2005,,117.0,Lordsburg,New Mexico,Lordsburg
New Mexico,"Las Vegas, New Mexico",2005,,1576.0,Las Vegas,New Mexico,Las Vegas
New Mexico,"Lamy, New Mexico",2005,,6561.0,Lamy,New Mexico,Lamy
New Mexico,"Gallup, New Mexico",2005,,5181.0,Gallup,New Mexico,Gallup
New Mexico,"Deming, New Mexico",2005,,289.0,Deming,New Mexico,Deming
New Mexico,"Albuquerque, New Mexico",2005,,31699.0,Albuquerque,New Mexico,Albuquerque
New York,"Yonkers, New York",2005,,7681.0,Yonkers,New York,Yonkers
New York,"Whitehall, New York",2005,,739.0,Whitehall,New York,Whitehall
New York,"Westport, New York",2005,,2118.0,Westport,New York,Westport
New York,"Utica, New York",2005,,21830.0,Utica,New York,Utica
