state,station,fiscal_year,note,value,station_name,group,subgroup
California,"Dunsmuir, California",2010,,4879.0,Dunsmuir,California,Dunsmuir
California,"Davis, California",2010,,409611.0,Davis,California,Davis
California,"Corcoran, California",2010,,27375.0,Corcoran,California,Corcoran
California,"Colfax, California",2010,,4322.0,Colfax,California,Colfax
California,"Chico, California",2010,,10067.0,Chico,California,Chico
California,"Chatsworth, California",2010,,49178.0,Chatsworth,California,Chatsworth
California,"Carpinteria, California",2010,,20149.0,Carpinteria,California,Carpinteria
California,"Camarillo, California",2010,,33165.0,Camarillo,California,Camarillo
California,"Burbank, California",2010,,41997.0,Burbank,California,Burbank
California,"Berkeley, California",2010,,133152.0,Berkeley,California,Berkeley
California,"Barstow, California",2010,,3609.0,Barstow,California,Barstow
California,"Bakersfield, California",2010,,413172.0,Bakersfield,California,Bakersfield
California,"Auburn, California",2010,,31092.0,Auburn,California,Auburn
California,"Antioch-Pittsburg, California",2010,,34417.0,Antioch-Pittsburg,California,Antioch-Pittsburg
California,"Anaheim, California",2010,,331666.0,Anaheim,California,Anaheim
Colorado,"Winter Park-Fraser, Colorado",2010,,7913.0,Winter Park-Fraser,Colorado,Winter Park-Fraser
Colorado,"Trinidad, Colorado",2010,,4102.0,Trinidad,Colorado,Trinidad
Colorado,"Lamar, Colorado",2010,,1897.0,Lamar,Colorado,Lamar
Colorado,"La Junta, Colorado",2010,,7264.0,La Junta,Colorado,La Junta
Colorado,"Grand Junction, Colorado",2010,,28835.0,Grand Junction,Colorado,Grand Junction
Colorado,"Granby, Colorado",2010,,3655.0,Granby,Colorado,Granby
Colorado,"Glenwood Springs, Colorado",2010,,34227.0,Glenwood Springs,Colorado,Glenwood Springs
Colorado,"Fort Morgan, Colorado",2010,,3349.0,Fort Morgan,Colorado,Fort Morgan
Colorado,"Denver, Colorado",2010,,128410.0,Denver,Colorado,Denver
Connecticut,"Windsor, Connecticut",2010,,10219.0,Windsor,Connecticut,Windsor
Connecticut,"Windsor Locks, Connecticut",2010,,15812.0,Windsor Locks,Connecticut,Windsor Locks
Connecticut,"Wallingford, Connecticut",2010,,15190.0,Wallingford,Connecticut,Wallingford
Connecticut,"Stamford, Connecticut",2010,,355232.0,Stamford,Connecticut,Stamford
Connecticut,"Old Saybrook, Connecticut",2010,,63929.0,Old Saybrook,Connecticut,Old Saybrook
Connecticut,"New London, Connecticut",2010,,162396.0,New London,Connecticut,New London
Connecticut,"New Haven, Connecticut",2010,,723287.0,New Haven,Connecticut,New Haven
Connecticut,"Mystic, Connecticut",2010,,20787.0,Mystic,Connecticut,Mystic
Connecticut,"Meriden, Connecticut",2010,,35904.0,Meriden,Connecticut,Meriden
Connecticut,"Hartford, Connecticut",2010,,170060.0,Hartford,Connecticut,Hartford
Connecticut,"Bridgeport, Connecticut",2010,,72809.0,Bridgeport,Connecticut,Bridgeport
Connecticut,"Berlin, Connecticut",2010,,23196.0,Berlin,Connecticut,Berlin
Delaware,"Wilmington, Delaware",2010,,696979.0,Wilmington,Delaware,Wilmington
Delaware,"Newark, Delaware",2010,,9300.0,Newark,Delaware,Newark
District of Columbia,"Washington Union Station, District of Columbia",2010,,4572878.0,Washington Union Station,District of Columbia,Washington Union Station
Florida,"Winter Park, Florida",2010,,31962.0,Winter Park,Florida,Winter Park
Florida,"Winter Haven, Florida",2010,,22992.0,Winter Haven,Florida,Winter Haven
Florida,"West Palm Beach, Florida",2010,,62233.0,West Palm Beach,Florida,West Palm Beach
Florida,"Tampa, Florida",2010,,131054.0,Tampa,Florida,Tampa
Florida,"Sebring, Florida",2010,,18951.0,Sebring,Florida,Sebring
Florida,"Sanford (Auto Train Station), Florida",2010,,244252.0,Sanford (Auto Train Station),Florida,Sanford (Auto Train Station)
Florida,"Palatka, Florida",2010,,13323.0,Palatka,Florida,Palatka
Florida,"Orlando, Florida",2010,,159533.0,Orlando,Florida,Orlando
Florida,"Okeechobee, Florida",2010,,3536.0,Okeechobee,Florida,Okeechobee
Florida,"Miami, Florida",2010,,90561.0,Miami,Florida,Miami
Florida,"Lakeland, Florida",2010,,24220.0,Lakeland,Florida,Lakeland
Florida,"Kissimmee, Florida",2010,,43163.0,Kissimmee,Florida,Kissimmee
Florida,"Jacksonville, Florida",2010,,70728.0,Jacksonville,Florida,Jacksonville
Florida,"Hollywood, Florida",2010,,37967.0,Hollywood,Florida,Hollywood
Florida,"Fort Lauderdale, Florida",2010,,54434.0,Fort Lauderdale,Florida,Fort Lauderdale
Florida,"Delray Beach, Florida",2010,,11626.0,Delray Beach,Florida,Delray Beach
Florida,"Deland, Florida",2010,,25982.0,Deland,Florida,Deland
Florida,"Deerfield Beach, Florida",2010,,29955.0,Deerfield Beach,Florida,Deerfield Beach
Georgia,"Toccoa, Georgia",2010,,3497.0,Toccoa,Georgia,Toccoa
Georgia,"Savannah, Georgia",2010,,65656.0,Savannah,Georgia,Savannah
Georgia,"Jesup, Georgia",2010,,9106.0,Jesup,Georgia,Jesup
Georgia,"Gainesville, Georgia",2010,,5187.0,Gainesville,Georgia,Gainesville
Georgia,"Atlanta, Georgia",2010,,112364.0,Atlanta,Georgia,Atlanta
Idaho,"Sandpoint, Idaho",2010,,5606.0,Sandpoint,Idaho,Sandpoint
Illinois,"Summit, Illinois",2010,,7912.0,Summit,Illinois,Summit
Illinois,"Springfield, Illinois",2010,,190172.0,Springfield,Illinois,Springfield
Illinois,"Rantoul, Illinois",2010,,4085.0,Rantoul,Illinois,Rantoul
Illinois,"Quincy, Illinois",2010,,46279.0,Quincy,Illinois,Quincy
Illinois,"Princeton, Illinois",2010,,31644.0,Princeton,Illinois,Princeton
Illinois,"Pontiac, Illinois",2010,,15478.0,Pontiac,Illinois,Pontiac
Illinois,"Plano, Illinois",2010,,5481.0,Plano,Illinois,Plano
Illinois,"Naperville, Illinois",2010,,50733.0,Naperville,Illinois,Naperville
Illinois,"Mendota, Illinois",2010,,21082.0,Mendota,Illinois,Mendota
Illinois,"Mattoon, Illinois",2010,,32818.0,Mattoon,Illinois,Mattoon
Illinois,"Macomb, Illinois",2010,,72717.0,Macomb,Illinois,Macomb
Illinois,"Lincoln, Illinois",2010,,23723.0,Lincoln,Illinois,Lincoln
Illinois,"La Grange Road, Illinois",2010,,14252.0,La Grange Road,Illinois,La Grange Road
Illinois,"Kewanee, Illinois",2010,,13635.0,Kewanee,Illinois,Kewanee
Illinois,"Kankakee, Illinois",2010,,17519.0,Kankakee,Illinois,Kankakee
Illinois,"Joliet, Illinois",2010,,53322.0,Joliet,Illinois,Joliet
Illinois,"Homewood, Illinois",2010,,34233.0,Homewood,Illinois,Homewood
Illinois,"Glenview, Illinois",2010,,66629.0,Glenview,Illinois,Glenview
Illinois,"Gilman, Illinois",2010,,2172.0,Gilman,Illinois,Gilman
Illinois,"Galesburg, Illinois",2010,,102851.0,Galesburg,Illinois,Galesburg
Illinois,"Effingham, Illinois",2010,,22394.0,Effingham,Illinois,Effingham
Illinois,"Dwight, Illinois",2010,,9911.0,Dwight,Illinois,Dwight
Illinois,"Du Quoin, Illinois",2010,,9250.0,Du Quoin,Illinois,Du Quoin
Illinois,"Chicago, Illinois",2010,,3288054.0,Chicago,Illinois,Chicago
Illinois,"Champaign-Urbana, Illinois",2010,,142406.0,Champaign-Urbana,Illinois,Champaign-Urbana
Illinois,"Centralia, Illinois",2010,,22009.0,Centralia,Illinois,Centralia
Illinois,"Carlinville, Illinois",2010,,11364.0,Carlinville,Illinois,Carlinville
Illinois,"Carbondale, Illinois",2010,,116094.0,Carbondale,Illinois,Carbondale
Illinois,"Bloomington/Normal, Illinois",2010,,209629.0,Bloomington/Normal,Illinois,Bloomington/Normal
Illinois,"Alton, Illinois",2010,,64674.0,Alton,Illinois,Alton
Indiana,"Waterloo, Indiana",2010,,21372.0,Waterloo,Indiana,Waterloo
Indiana,"South Bend, Indiana",2010,,21063.0,South Bend,Indiana,South Bend
Indiana,"Michigan City, Indiana",2010,,3395.0,Michigan City,Indiana,Michigan City
Indiana,"Lafayette, Indiana",2010,,25805.0,Lafayette,Indiana,Lafayette
Indiana,"Indianapolis, Indiana",2010,,32125.0,Indianapolis,Indiana,Indianapolis
Indiana,"Hammond-Whiting, Indiana",2010,,6638.0,Hammond-Whiting,Indiana,Hammond-Whiting
Indiana,"Elkhart, Indiana",2010,,16080.0,Elkhart,Indiana,Elkhart
Indiana,"Dyer, Indiana",2010,,2257.0,Dyer,Indiana,Dyer
Indiana,"Crawfordsville (Bus), Indiana",2010,,5488.0,Crawfordsville (Bus),Indiana,Crawfordsville (Bus)
Indiana,"Connellsville, Indiana",2010,,659.0,Connellsville,Indiana,Connellsville
Indiana,"Albany/Rensselaer, Indiana",2010,,1848.0,Albany/Rensselaer,Indiana,Albany/Rensselaer
Iowa,"Ottumwa, Iowa",2010,,12383.0,Ottumwa,Iowa,Ottumwa
Iowa,"Osceola, Iowa",2010,,19095.0,Osceola,Iowa,Osceola
Iowa,"Mt. Pleasant, Iowa",2010,,16063.0,Mt. Pleasant,Iowa,Mt. Pleasant
Iowa,"Fort Madison, Iowa",2010,,7656.0,Fort Madison,Iowa,Fort Madison
Iowa,"Creston, Iowa",2010,,4803.0,Creston,Iowa,Creston
Iowa,"Burlington, Iowa",2010,,8744.0,Burlington,Iowa,Burlington
Kansas,"Topeka, Kansas",2010,,8618.0,Topeka,Kansas,Topeka
Kansas,"Newton, Kansas",2010,,13926.0,Newton,Kansas,Newton
Kansas,"Lawrence, Kansas",2010,,5096.0,Lawrence,Kansas,Lawrence
Kansas,"Hutchinson, Kansas",2010,,4519.0,Hutchinson,Kansas,Hutchinson
Kansas,"Garden City, Kansas",2010,,7075.0,Garden City,Kansas,Garden City
Kansas,"Dodge City, Kansas",2010,,4847.0,Dodge City,Kansas,Dodge City
Kentucky,"South Shore-South Portsmouth, Kentucky",2010,,1019.0,South Shore-South Portsmouth,Kentucky,South Shore-South Portsmouth
Kentucky,"Maysville, Kentucky",2010,,1933.0,Maysville,Kentucky,Maysville
Kentucky,"Fulton, Kentucky",2010,,3578.0,Fulton,Kentucky,Fulton
Kentucky,"Ashland, Kentucky",2010,,2771.0,Ashland,Kentucky,Ashland
Louisiana,"Slidell, Louisiana",2010,,7369.0,Slidell,Louisiana,Slidell
Louisiana,"Schriever, Louisiana",2010,,1292.0,Schriever,Louisiana,Schriever
Louisiana,"New Orleans, Louisiana",2010,,200249.0,New Orleans,Louisiana,New Orleans
Louisiana,"New Iberia, Louisiana",2010,,1250.0,New Iberia,Louisiana,New Iberia
Louisiana,"Lake Charles, Louisiana",2010,,2909.0,Lake Charles,Louisiana,Lake Charles
Louisiana,"Lafayette, Louisiana",2010,,6122.0,Lafayette,Louisiana,Lafayette
Louisiana,"Hammond, Louisiana",2010,,14404.0,Hammond,Louisiana,Hammond
Maine,"Wells, Maine",2010,,48473.0,Wells,Maine,Wells
Maine,"Saco-Biddeford, Maine",2010,,40922.0,Saco-Biddeford,Maine,Saco-Biddeford
Maine,"Portland, Maine",2010,,180465.0,Portland,Maine,Portland
Maine,"Old Orchard Beach, Maine",2010,,14182.0,Old Orchard Beach,Maine,Old Orchard Beach
Maryland,"Rockville, Maryland",2010,,3798.0,Rockville,Maryland,Rockville
Maryland,"New Carrollton, Maryland",2010,,170848.0,New Carrollton,Maryland,New Carrollton
Maryland,"Cumberland, Maryland",2010,,12492.0,Cumberland,Maryland,Cumberland
Maryland,"BWI Thurgood Marshall Airport, Maryland",2010,,654151.0,BWI Thurgood Marshall Airport,Maryland,BWI Thurgood Marshall Airport
Maryland,"Baltimore, Maryland",2010,,926245.0,Baltimore,Maryland,Baltimore
Maryland,"Aberdeen, Maryland",2010,,41114.0,Aberdeen,Maryland,Aberdeen
Massachusetts,"Worcester, Massachusetts",2010,,7398.0,Worcester,Massachusetts,Worcester
Massachusetts,"Woburn, Massachusetts",2010,,15290.0,Woburn,Massachusetts,Woburn
Massachusetts,"Springfield, Massachusetts",2010,,130790.0,Springfield,Massachusetts,Springfield
Massachusetts,"Route 128 (Boston), Massachusetts",2010,,394674.0,Route 128 (Boston),Massachusetts,Route 128 (Boston)
Massachusetts,"Pittsfield, Massachusetts",2010,,7979.0,Pittsfield,Massachusetts,Pittsfield
Massachusetts,"Haverhill, Massachusetts",2010,,36460.0,Haverhill,Massachusetts,Haverhill
Massachusetts,"Framingham, Massachusetts",2010,,2131.0,Framingham,Massachusetts,Framingham
Massachusetts,"Boston-South Station, Massachusetts",2010,,1311205.0,Boston-South Station,Massachusetts,Boston-South Station
Massachusetts,"Boston-North Station, Massachusetts",2010,,418993.0,Boston-North Station,Massachusetts,Boston-North Station
Massachusetts,"Boston-Back Bay, Massachusetts",2010,,445074.0,Boston-Back Bay,Massachusetts,Boston-Back Bay
Massachusetts,"Amherst, Massachusetts",2010,,14600.0,Amherst,Massachusetts,Amherst
Michigan,"St. Joseph/Benton Harbor, Michigan",2010,,9999.0,St. Joseph/Benton Harbor,Michigan,St. Joseph/Benton Harbor
Michigan,"Royal Oak, Michigan",2010,,34306.0,Royal Oak,Michigan,Royal Oak
Michigan,"Port Huron, Michigan",2010,,17580.0,Port Huron,Michigan,Port Huron
Michigan,"Pontiac, Michigan",2010,,15981.0,Pontiac,Michigan,Pontiac
Michigan,"Niles, Michigan",2010,,18488.0,Niles,Michigan,Niles
Michigan,"New Buffalo, Michigan",2010,,9967.0,New Buffalo,Michigan,New Buffalo
Michigan,"Lapeer, Michigan",2010,,8152.0,Lapeer,Michigan,Lapeer
Michigan,"Kalamazoo, Michigan",2010,,113061.0,Kalamazoo,Michigan,Kalamazoo
Michigan,"Jackson, Michigan",2010,,28506.0,Jackson,Michigan,Jackson
Michigan,"Holland, Michigan",2010,,37273.0,Holland,Michigan,Holland
Michigan,"Grand Rapids, Michigan",2010,,52273.0,Grand Rapids,Michigan,Grand Rapids
Michigan,"Flint, Michigan",2010,,30261.0,Flint,Michigan,Flint
Michigan,"East Lansing, Michigan",2010,,59812.0,East Lansing,Michigan,East Lansing
Michigan,"Durand, Michigan",2010,,10198.0,Durand,Michigan,Durand
Michigan,"Dowagiac, Michigan",2010,,3169.0,Dowagiac,Michigan,Dowagiac
Michigan,"Detroit, Michigan",2010,,67971.0,Detroit,Michigan,Detroit
Michigan,"Dearborn, Michigan",2010,,80502.0,Dearborn,Michigan,Dearborn
Michigan,"Birmingham, Michigan",2010,,22286.0,Birmingham,Michigan,Birmingham
Michigan,"Battle Creek, Michigan",2010,,52057.0,Battle Creek,Michigan,Battle Creek
Michigan,"Bangor, Michigan",2010,,3803.0,Bangor,Michigan,Bangor
Michigan,"Ann Arbor, Michigan",2010,,140735.0,Ann Arbor,Michigan,Ann Arbor
Michigan,"Albion, Michigan",2010,,1636.0,Albion,Michigan,Albion
Minnesota,"Winona, Minnesota",2010,,27124.0,Winona,Minnesota,Winona
Minnesota,"Staples, Minnesota",2010,,5157.0,Staples,Minnesota,Staples
Minnesota,"St. Paul-Minneapolis, Minnesota",2010,,128658.0,St. Paul-Minneapolis,Minnesota,St. Paul-Minneapolis
Minnesota,"St. Cloud, Minnesota",2010,,12459.0,St. Cloud,Minnesota,St. Cloud
Minnesota,"Red Wing, Minnesota",2010,,10691.0,Red Wing,Minnesota,Red Wing
Minnesota,"Detroit Lakes, Minnesota",2010,,4792.0,Detroit Lakes,Minnesota,Detroit Lakes
Mississippi,"Yazoo City, Mississippi",2010,,3869.0,Yazoo City,Mississippi,Yazoo City
Mississippi,"Picayune, Mississippi",2010,,2858.0,Picayune,Mississippi,Picayune
Mississippi,"Meridian, Mississippi",2010,,13923.0,Meridian,Mississippi,Meridian
Mississippi,"McComb, Mississippi",2010,,7586.0,McComb,Mississippi,McComb
Mississippi,"Laurel, Mississippi",2010,,5647.0,Laurel,Mississippi,Laurel
Mississippi,"Jackson, Mississippi",2010,,52307.0,Jackson,Mississippi,Jackson
Mississippi,"Hazlehurst, Mississippi",2010,,2635.0,Hazlehurst,Mississippi,Hazlehurst
Mississippi,"Hattiesburg, Mississippi",2010,,11868.0,Hattiesburg,Mississippi,Hattiesburg
Mississippi,"Greenwood, Mississippi",2010,,16455.0,Greenwood,Mississippi,Greenwood
Mississippi,"Brookhaven, Mississippi",2010,,5241.0,Brookhaven,Mississippi,Brookhaven
Missouri,"Washington, Missouri",2010,,13211.0,Washington,Missouri,Washington
Missouri,"Warrensburg, Missouri",2010,,13402.0,Warrensburg,Missouri,Warrensburg
Missouri,"St. Louis, Missouri",2010,,321629.0,St. Louis,Missouri,St. Louis
Missouri,"Sedalia, Missouri",2010,,11136.0,Sedalia,Missouri,Sedalia
Missouri,"Poplar Bluff, Missouri",2010,,4688.0,Poplar Bluff,Missouri,Poplar Bluff
Missouri,"Lee’s Summit, Missouri",2010,,26139.0,Lee’s Summit,Missouri,Lee’s Summit
Missouri,"La Plata, Missouri",2010,,10990.0,La Plata,Missouri,La Plata
Missouri,"Kirkwood, Missouri",2010,,48314.0,Kirkwood,Missouri,Kirkwood
Missouri,"Kansas City, Missouri",2010,,142769.0,Kansas City,Missouri,Kansas City
Missouri,"Jefferson City, Missouri",2010,,49371.0,Jefferson City,Missouri,Jefferson City
Missouri,"Independence, Missouri",2010,,9128.0,Independence,Missouri,Independence
Missouri,"Hermann, Missouri",2010,,12615.0,Hermann,Missouri,Hermann
Montana,"Wolf Point, Montana",2010,,6970.0,Wolf Point,Montana,Wolf Point
Montana,"Whitefish, Montana",2010,,66813.0,Whitefish,Montana,Whitefish
Montana,"West Glacier, Montana",2010,,7895.0,West Glacier,Montana,West Glacier
Montana,"Shelby, Montana",2010,,16534.0,Shelby,Montana,Shelby
Montana,"Malta, Montana",2010,,3372.0,Malta,Montana,Malta
Montana,"Libby, Montana",2010,,5342.0,Libby,Montana,Libby
Montana,"Havre, Montana",2010,,16077.0,Havre,Montana,Havre
Montana,"Glasgow, Montana",2010,,6075.0,Glasgow,Montana,Glasgow
Montana,"Essex, Montana",2010,,4746.0,Essex,Montana,Essex
Montana,"East Glacier (summer only), Montana",2010,,17652.0,East Glacier (summer only),Montana,East Glacier (summer only)
Montana,"Cut Bank, Montana",2010,,3363.0,Cut Bank,Montana,Cut Bank
Montana,"Browning (winter only), Montana",2010,,1884.0,Browning (winter only),Montana,Browning (winter only)
Nebraska,"Omaha, Nebraska",2010,,23212.0,Omaha,Nebraska,Omaha
Nebraska,"McCook, Nebraska",2010,,3218.0,McCook,Nebraska,McCook
Nebraska,"Lincoln, Nebraska",2010,,11779.0,Lincoln,Nebraska,Lincoln
Nebraska,"Holdrege, Nebraska",2010,,1963.0,Holdrege,Nebraska,Holdrege
Nebraska,"Hastings, Nebraska",2010,,4765.0,Hastings,Nebraska,Hastings
Nevada,"Winnemucca, Nevada",2010,,3558.0,Winnemucca,Nevada,Winnemucca
Nevada,"Sparks, Nevada (Train Stop)",2010,,0.0,Sparks,Nevada,Sparks
Nevada,"Reno, Nevada",2010,,69236.0,Reno,Nevada,Reno
Nevada,"Elko, Nevada",2010,,6835.0,Elko,Nevada,Elko
New Hampshire,"Exeter, New Hampshire",2010,,90123.0,Exeter,New Hampshire,Exeter
New Hampshire,"Durham-UNH, New Hampshire",2010,,54777.0,Durham-UNH,New Hampshire,Durham-UNH
New Hampshire,"Dover, New Hampshire",2010,,57241.0,Dover,New Hampshire,Dover
New Hampshire,"Claremont, New Hampshire",2010,,1967.0,Claremont,New Hampshire,Claremont
New Jersey,"Trenton, New Jersey",2010,,420533.0,Trenton,New Jersey,Trenton
New Jersey,"Princeton Junction, New Jersey",2010,,40692.0,Princeton Junction,New Jersey,Princeton Junction
New Jersey,"Newark, New Jersey",2010,,658089.0,Newark,New Jersey,Newark
New Jersey,"Newark Airport, New Jersey",2010,,116526.0,Newark Airport,New Jersey,Newark Airport
New Jersey,"New Brunswick, New Jersey",2010,,6609.0,New Brunswick,New Jersey,New Brunswick
New Jersey,"Metropark, New Jersey",2010,,388371.0,Metropark,New Jersey,Metropark
New Mexico,"Raton, New Mexico",2010,,18025.0,Raton,New Mexico,Raton
New Mexico,"Lordsburg, New Mexico",2010,,472.0,Lordsburg,New Mexico,Lordsburg
New Mexico,"Las Vegas, New Mexico",2010,,4491.0,Las Vegas,New Mexico,Las Vegas
New Mexico,"Lamy, New Mexico",2010,,13056.0,Lamy,New Mexico,Lamy
New Mexico,"Gallup, New Mexico",2010,,13431.0,Gallup,New Mexico,Gallup
New Mexico,"Deming, New Mexico",2010,,869.0,Deming,New Mexico,Deming
New Mexico,"Albuquerque, New Mexico",2010,,71848.0,Albuquerque,New Mexico,Albuquerque
New York,"Yonkers, New York",2010,,20433.0,Yonkers,New York,Yonkers
New York,"Whitehall, New York",2010,,1739.0,Whitehall,New York,Whitehall
New York,"Westport, New York",2010,,5230.0,Westport,New York,Westport
New York,"Utica, New York",2010,,61108.0,Utica,New York,Utica
New York,"Ticonderoga, New York",2010,,1703.0,Ticonderoga,New York,Ticonderoga
New York,"Syracuse, New York",2010,,139175.0,Syracuse,New York,Syracuse
New York,"Schenectady, New York",2010,,56125.0,Schenectady,New York,Schenectady
New York,"Saratoga Springs, New York",2010,,30261.0,Saratoga Springs,New York,Saratoga Springs
New York,"Rouses Point, New York",2010,,1287.0,Rouses Point,New York,Rouses Point
New York,"Rome, New York",2010,,9100.0,Rome,New York,Rome
New York,"Rochester, New York",2010,,128935.0,Rochester,New York,Rochester
New York,"Rhinecliff, New York",2010,,158534.0,Rhinecliff,New York,Rhinecliff
New York,"Poughkeepsie, New York",2010,,75775.0,Poughkeepsie,New York,Poughkeepsie
New York,"Port Kent, New York",2010,,909.0,Port Kent,New York,Port Kent
New York,"Port Henry, New York",2010,,1764.0,Port Henry,New York,Port Henry
New York,"Plattsburgh, New York",2010,,11863.0,Plattsburgh,New York,Plattsburgh
New York,"Niagara Falls, New York",2010,,27270.0,Niagara Falls,New York,Niagara Falls
New York,"New York City (Penn Station), New York",2010,,8377944.0,New York City (Penn Station),New York,New York City (Penn Station)
New York,"New Rochelle, New York",2010,,78876.0,New Rochelle,New York,New Rochelle
New York,"Hudson, New York",2010,,150197.0,Hudson,New York,Hudson
